"V1","V2","pValue","FDR","pCorr","V1zeros","V1nonZeros","V1mean","V1sd","V1median","V2zeros","V2nonZeros","V2mean","V2sd","V2median","V1minusV2","feature"
"RND.PAIR","PAR_CH",0.245490174116697,0.28834089308207,0.490980348233394,0,2000,0.671556659078775,0.176168620001079,0.68211407428345,0,301,0.658334267032494,0.18987131370264,0.646528156085138,0.0132223920462805,"BC_CARD"
"RND.PAIR","SIBL",0.00664956095408774,0.0199486828622632,0.0199486828622632,0,2000,0.671556659078775,0.176168620001079,0.68211407428345,0,301,0.641657202949689,0.178758247129833,0.648888420205765,0.0298994561290862,"BC_CARD"
"PAR_CH","SIBL",0.28834089308207,0.28834089308207,0.490980348233394,0,301,0.658334267032494,0.18987131370264,0.646528156085138,0,301,0.641657202949689,0.178758247129833,0.648888420205765,0.0166770640828057,"BC_CARD"
