"V1","V2","pValue","FDR","pCorr","V1zeros","V1nonZeros","V1mean","V1sd","V1median","V2zeros","V2nonZeros","V2mean","V2sd","V2median","V1minusV2","feature"
"RND.PAIR","PAR_CH",0.92168406657252,0.92168406657252,1,0,2000,0.19875427277429,0.0655897298480726,0.184998938744758,0,301,0.201667573420554,0.074249199192133,0.183216239875319,-0.00291330064626436,"BC_PWY"
"RND.PAIR","SIBL",0.860721966556648,0.92168406657252,1,0,2000,0.19875427277429,0.0655897298480726,0.184998938744758,0,301,0.19781452767929,0.062714393427945,0.18696372609575,0.000939745095,"BC_PWY"
"PAR_CH","SIBL",0.907099075947797,0.92168406657252,1,0,301,0.201667573420554,0.074249199192133,0.183216239875319,0,301,0.19781452767929,0.062714393427945,0.18696372609575,0.00385304574126435,"BC_PWY"
