"BC_Spec","BC_PWY","BC_VF","BC_CARD","RELATIONSHIP.0","COHAB"
0.642334483941055,0.147720220959519,0.912528991170097,0.752607646595398,"SIBL",FALSE
0.655635032828559,0.155728380397273,0.967546223016246,0.765157396500178,"SIBL",FALSE
0.616170603821011,0.124768673446687,0.938101279773871,0.387890408345765,"SIBL",FALSE
0.497133296275239,0.201573702167425,0.878699014166213,0.677666774060447,"RND.PAIR",FALSE
0.449377190630114,0.175691850079844,0.286064520492879,0.312759328986459,"RND.PAIR",FALSE
0.566247113368601,0.104914321451935,0.669650931760203,0.439285861547071,"SIBL",FALSE
0.798198715014954,0.26101500729066,0.752450247264576,0.726885216686815,"SIBL",FALSE
0.783570153911744,0.204733192967616,0.939221106648727,0.656262163844604,"RND.PAIR",FALSE
0.470911008237893,0.235511473936885,0.823412019117366,0.331739571411305,"RND.PAIR",FALSE
0.840508059208129,0.199946482128741,0.988760238100526,0.72834592301558,"RND.PAIR",FALSE
0.518516021374582,0.148186147429643,1,0.375669146137292,"PAR_CH",FALSE
0.587297123121319,0.139821563374508,0.952221598143153,0.755870659678956,"RND.PAIR",FALSE
0.457660574706876,0.11819453775763,0.746824808787352,0.39583576336213,"RND.PAIR",FALSE
0.327199335766716,0.197216108171267,0.822642597275458,0.54040165725242,"RND.PAIR",FALSE
0.555242731727781,0.193588151172756,0.955926795825694,0.691803877636548,"RND.PAIR",FALSE
0.538494267054511,0.227232716416644,0.996202626018885,0.50707909861368,"SIBL",FALSE
0.723761263884413,0.18057805794173,0.907264526854866,0.690416276365417,"SIBL",FALSE
0.573379441897264,0.173778069570181,0.204147525055793,0.554427771762612,"SIBL",FALSE
0.77474864674188,0.224221471979122,0.858945153342289,0.4299864616203,"RND.PAIR",FALSE
0.569516325640143,0.152158099863485,0.494965505704242,0.541156848289897,"RND.PAIR",FALSE
0.505951782203532,0.183189978882057,0.977891213236881,0.720636339155602,"RND.PAIR",FALSE
0.900129451591633,0.160938895701672,0.833663906398418,0.163187516672363,"RND.PAIR",FALSE
0.648715637723289,0.196142381505041,0.833203831467133,0.840020505278503,"RND.PAIR",FALSE
0.49965772675172,0.150110070403808,0.628319172392305,0.730405922615359,"RND.PAIR",FALSE
0.51449166711021,0.202796891029525,0.833695656571938,0.49259469749084,"SIBL",FALSE
0.722746760436925,0.250412838793402,1,0.959249582266112,"RND.PAIR",FALSE
0.81872299927119,0.219494809689469,0.515233316603365,0.50358305932411,"SIBL",FALSE
0.842918964706363,0.210215996359396,0.946780790024444,0.61854862932748,"RND.PAIR",FALSE
0.709752211415299,0.154782212850746,0.511350769792926,0.891471596779814,"PAR_CH",FALSE
0.748944928365605,0.179777712401988,0.7656542573657,0.754347317311721,"RND.PAIR",FALSE
0.607183052391596,0.169572443951749,0.979860694241094,0.18890819306692,"RND.PAIR",FALSE
0.682570668846435,0.186716107663887,0.949791320111409,0.588083533801914,"RND.PAIR",FALSE
0.687343915576875,0.192906562362011,0.545454545454545,0.568119850410513,"RND.PAIR",FALSE
0.949389649431038,0.339755135980425,0.857535414201491,0.821725451327872,"RND.PAIR",FALSE
0.530966150367422,0.139814483015593,0.891839780193829,0.831039506843676,"RND.PAIR",FALSE
0.661251195842541,0.198051034720512,0.92664023183404,0.860799813900389,"RND.PAIR",FALSE
0.817381469215008,0.236530053257655,0.985114996967831,0.92728544182423,"RND.PAIR",FALSE
0.444015216416177,0.232084505338141,0.607625954377743,0.918331042476413,"RND.PAIR",FALSE
0.794016359224053,0.284959155483585,0.939633409473192,0.454581801782114,"RND.PAIR",FALSE
0.688233211088646,0.198450378501348,0.982278033910544,0.637939306474904,"RND.PAIR",FALSE
0.897537791895312,0.281400015093882,0.623152214364073,0.780626152254956,"RND.PAIR",FALSE
0.546835636637897,0.159885911863888,0.948760666572439,0.56289261880234,"RND.PAIR",FALSE
0.758021453496178,0.210534412063181,0.896163536706656,0.907714544460121,"RND.PAIR",FALSE
0.538101043539647,0.162348320963524,0.940268115716158,0.92227419676426,"RND.PAIR",FALSE
0.397564022490377,0.13019385054851,0.706979616007855,0.555805594019197,"RND.PAIR",FALSE
0.841887420914534,0.198570890129387,0.979924594856978,0.663511222464995,"RND.PAIR",FALSE
0.340364976314358,0.196255762132613,0.404003342434147,0.559054983122381,"RND.PAIR",FALSE
0.709005559220416,0.226455573341048,0.958372178472449,0.952701186334343,"RND.PAIR",FALSE
0.356456328519952,0.150271721177384,0.632152284611816,0.630774498185356,"SIBL",FALSE
0.382393104403302,0.0993445254261705,0.341714553970538,0.436097412493613,"SIBL",FALSE
0.891728293564797,0.287378384583399,0.957566446352003,0.903646889407292,"SIBL",FALSE
0.640284617003449,0.16283540271122,0.926832418552222,0.629500238996293,"RND.PAIR",FALSE
0.636121019438181,0.272041263790914,0.666200622073814,0.751474337653718,"SIBL",FALSE
0.803157761057075,0.271596905827817,0.843226768764403,0.615588738472186,"RND.PAIR",FALSE
0.827745534652335,0.288215496851408,1,0.818331794060998,"RND.PAIR",FALSE
0.890122866453307,0.188020485329668,0.743362593135244,0.654808711321688,"RND.PAIR",FALSE
0.686964391109622,0.216284657626118,1,0.88416346341775,"RND.PAIR",FALSE
0.609553690760474,0.197787748314848,0.345676229422709,0.465321877804464,"RND.PAIR",FALSE
0.525190907785303,0.211225462329063,0.622421851916265,0.494842737873552,"RND.PAIR",FALSE
0.73214562007807,0.23103934726868,0.973533497731076,0.509862680083278,"PAR_CH",FALSE
0.813385342372175,0.224811874955297,0.797552502361374,0.556992217689351,"PAR_CH",FALSE
0.53608130068132,0.127618953408683,0.722094583817992,0.602464554009442,"RND.PAIR",FALSE
0.562132632443663,0.130132303679949,0.838135042036011,0.564135358499831,"RND.PAIR",FALSE
0.550470192083518,0.171693144061351,0.936764758698018,0.775529035223731,"PAR_CH",FALSE
0.580167618336287,0.151420231363823,0.936681162430281,0.506006528686145,"RND.PAIR",FALSE
0.813838845115483,0.179572726809743,0.974697920184339,0.822413438533795,"SIBL",FALSE
0.570871339154124,0.170734134803418,0.740118165905874,0.863751850060985,"RND.PAIR",FALSE
0.908192430433595,0.259100375759397,0.980967113109496,0.504545228320688,"RND.PAIR",FALSE
0.482967938264876,0.139919064600765,0.849560628275084,0.481663866093309,"SIBL",FALSE
0.783224535505011,0.209748482303725,0.317457943797756,0.371341271932358,"RND.PAIR",FALSE
0.483099813296006,0.127588644538979,0.2186875314467,0.466563970119429,"SIBL",FALSE
0.485025135716882,0.144490978874315,0.818988449548798,0.329204668585237,"RND.PAIR",FALSE
0.741194075801105,0.229146803985903,1,0.595189469663137,"RND.PAIR",FALSE
0.617437798005627,0.276280266574027,0.603029024344212,0.731049554933688,"RND.PAIR",FALSE
0.638300960973989,0.195811316838125,0.92338933968766,0.77282359894685,"RND.PAIR",FALSE
0.516552871066028,0.151202344692949,0.821114383690463,0.599049231641214,"SIBL",FALSE
0.471038731862335,0.138355472901398,0.885129656284767,0.61016116602842,"RND.PAIR",FALSE
0.634560911499945,0.170882860060997,0.880700857069825,0.450656328510524,"RND.PAIR",FALSE
0.740824136607654,0.19170052573308,0.920926408336282,0.39465560368963,"RND.PAIR",FALSE
0.697879578736692,0.2875590309528,0.690791882375221,0.657587885381951,"SIBL",FALSE
0.577697458975498,0.172250412564062,0.991517174715502,0.683643037478816,"RND.PAIR",FALSE
0.402256383404442,0.105850483035456,0.563727477770506,0.449274719266878,"RND.PAIR",FALSE
0.883481176009187,0.31765437664227,0.977083106212646,0.907094116212714,"RND.PAIR",FALSE
0.418317072759936,0.182562253451355,0.0547355292658657,0.778565088501294,"RND.PAIR",FALSE
0.462847649175792,0.200153055572783,0.850130537902294,0.566533851611377,"RND.PAIR",FALSE
0.529498468623262,0.145246658407892,0.864320201278089,0.689897937669154,"SIBL",FALSE
0.396488003170335,0.124959540453857,0.969073680402365,0.625233046274837,"RND.PAIR",FALSE
0.597720555702959,0.198543005431088,0.591657135081904,0.514964463917757,"RND.PAIR",FALSE
0.616319942011001,0.173019933401657,0.944857531269911,1,"SIBL",FALSE
0.446775566227739,0.158196224580332,0.878603863772576,0.43393595754034,"RND.PAIR",FALSE
0.665951044071185,0.222362558920593,0.824267860200658,0.9449003983073,"RND.PAIR",FALSE
0.732293308490277,0.246560070807972,0.356455930826062,0.616361325581958,"RND.PAIR",FALSE
0.646760327323187,0.101522838152316,0.961703498823505,0.700091319668453,"RND.PAIR",FALSE
0.434596159461812,0.180253427422564,0.568225866212753,0.594968372820473,"RND.PAIR",FALSE
0.522904000842432,0.180430202812784,0.764148837577447,0.551217275113222,"RND.PAIR",FALSE
0.701078581533882,0.281857629510131,0.41851873882421,0.815569362001848,"PAR_CH",FALSE
0.76621998010555,0.253890762200968,0.911632179804492,0.86062573169115,"SIBL",FALSE
0.574470584928853,0.291089389323238,0.975616882039396,0.683819765555412,"PAR_CH",FALSE
0.816297305614713,0.190198391643916,0.808413556228643,0.875748397249015,"RND.PAIR",FALSE
0.827315194468628,0.196640888547366,0.813918067404423,0.879508113205919,"RND.PAIR",FALSE
0.65264131171199,0.166742936248465,0.900303971604778,0.618368615326827,"PAR_CH",FALSE
0.660593975666023,0.208733025343403,0.851474253864786,0.683357926914259,"SIBL",FALSE
0.638950246846857,0.190567602014221,0.927479656413086,0.653284050970583,"SIBL",FALSE
0.866988664691448,0.173191865141434,0.957810985762973,0.371478010822716,"SIBL",FALSE
0.708954965940327,0.227541822825581,1,0.855411449804882,"PAR_CH",FALSE
0.503612074657773,0.117255927823511,0.944510328286209,0.358141752707047,"RND.PAIR",FALSE
0.726595678352499,0.17105497542639,1,0.778479937161114,"SIBL",FALSE
0.608161960040592,0.169091680851569,0.966297974231451,0.594259465339035,"RND.PAIR",FALSE
0.863482690140674,0.374431670393908,0.960737300174949,0.905106318388237,"RND.PAIR",FALSE
0.543960404272823,0.115250527387287,0.775629367534666,0.319530991926934,"RND.PAIR",FALSE
0.639052756860496,0.167392148994096,0.26506901247846,0.442458065028242,"RND.PAIR",FALSE
0.85503952825516,0.178370847494523,0.986016003908755,0.7074062738089,"RND.PAIR",FALSE
0.521408777724918,0.126365950410602,0.254315737957625,0.48842511170747,"RND.PAIR",FALSE
0.641203695124068,0.21477728801021,1,0.737137186919008,"RND.PAIR",FALSE
0.523258918201036,0.186886375475446,0.6682415669795,0.252647645672023,"SIBL",FALSE
0.409638634199933,0.155294158661438,0.476624932632001,0.53630838835775,"SIBL",FALSE
0.562224907274622,0.130752091541344,0.837909096452811,0.624286994509051,"RND.PAIR",FALSE
0.687865774320022,0.343935358497453,0.75513978802921,0.859998151644805,"RND.PAIR",FALSE
0.603102947319899,0.217234434110101,0.895015475934955,0.805232998555312,"RND.PAIR",FALSE
0.648363061939843,0.153168422713154,0.520293953967766,0.677142481888467,"RND.PAIR",FALSE
0.441963450538707,0.132210327252502,0.711574778477853,0.408299112097575,"RND.PAIR",FALSE
0.524833277819961,0.183566220763368,0.980479393306721,0.512636839848908,"RND.PAIR",FALSE
0.702691569128039,0.130005806800585,0.841404975339745,0.291495855962129,"RND.PAIR",FALSE
0.73833921186779,0.144071247826603,0.543505026581019,0.591174368169667,"PAR_CH",FALSE
0.839564354016665,0.209740538558061,0.914595733951812,0.659989058975346,"RND.PAIR",FALSE
0.807491175373101,0.225689306870386,0.995985445663375,0.997451042706735,"RND.PAIR",FALSE
0.804518038172419,0.256322612829973,0.797203834076361,0.992332552114126,"RND.PAIR",FALSE
0.503327756573558,0.18076685293407,0.852761907118931,1,"RND.PAIR",FALSE
0.64244356604885,0.201529655709709,0.947184277018098,0.931502671635238,"PAR_CH",FALSE
0.531553692503988,0.13237614382941,0.842880941368192,0.556511840874219,"PAR_CH",FALSE
0.572620034046526,0.129664698804286,0.777128874504067,0.596893047332405,"RND.PAIR",FALSE
0.607819169739548,0.205233879561763,0.631286628881274,0.625817160490571,"RND.PAIR",FALSE
0.512114095573884,0.130712248201525,0.74158062714663,0.572034622784985,"RND.PAIR",FALSE
0.480804718872279,0.123364700075414,0.960850620969097,0.478921307793937,"RND.PAIR",FALSE
0.620138903537573,0.236043543101061,0.964687834735586,0.651651159649813,"SIBL",FALSE
0.736062996489552,0.23644885154053,0.811839780748174,0.499502143793451,"RND.PAIR",FALSE
0.807247439829551,0.217351583343471,1,0.613249212259076,"RND.PAIR",FALSE
0.407995495234484,0.203235721679555,0.769317657174655,0.863649480399253,"RND.PAIR",FALSE
0.485327765734103,0.119021630348332,0.99272299261277,0.861719616211903,"SIBL",FALSE
0.662839618528436,0.20400487766577,0.467798155027609,0.402128289658109,"RND.PAIR",FALSE
0.998082437353455,0.421242706032839,0.992409153429038,0.746113869334682,"RND.PAIR",FALSE
0.732864625294554,0.379599005192919,0.984930415041365,0.981780388939468,"SIBL",FALSE
0.84361605518875,0.36149673839255,1,0.546442038589983,"RND.PAIR",FALSE
0.880492168505398,0.380767501185877,0.977572197649959,0.894682664532813,"RND.PAIR",FALSE
0.54636048201871,0.195276157348039,0.957941705728321,0.861276575060092,"RND.PAIR",FALSE
0.635405909649703,0.168741651032477,0.888007434938771,0.693777769839196,"SIBL",FALSE
0.507893444904932,0.174657372268767,0.924304244967713,0.662487172647068,"RND.PAIR",FALSE
0.635290283507441,0.145150097334918,0.651290187167927,0.640962894157579,"RND.PAIR",FALSE
0.622115762839547,0.177534100114578,0.764955440269284,0.774279601658085,"RND.PAIR",FALSE
0.847373697868305,0.271669307352461,0.967973216523275,0.742575163825901,"RND.PAIR",FALSE
0.757789792451194,0.19058781224335,0.755553868772187,0.901426707418366,"RND.PAIR",FALSE
0.486593526827473,0.121910671144738,0.685205648531318,0.702026463246087,"RND.PAIR",FALSE
0.481326895874314,0.130838143245769,0.959899523076891,0.657000939370894,"RND.PAIR",FALSE
0.887464703105201,0.397885547153718,0.940035924166644,0.892408546381284,"RND.PAIR",FALSE
0.641849913421778,0.115129426694485,0.911375745889493,0.532239990506808,"RND.PAIR",FALSE
0.64664252484289,0.165434449892514,0.730290965217402,0.773515743899526,"RND.PAIR",FALSE
0.863576147937239,0.258297346506744,1,0.878035457453371,"PAR_CH",FALSE
0.890881884423687,0.299815451885004,0.99976026064194,0.936737012468983,"PAR_CH",FALSE
0.865087041398121,0.26635761642222,1,0.784048242365687,"RND.PAIR",FALSE
0.586296942551345,0.124461374486319,0.184725799983026,0.389401477801212,"SIBL",FALSE
0.752216926116831,0.343102755435655,0.706187810042636,0.903100982134831,"PAR_CH",FALSE
0.512100574995721,0.170374989633044,0.509940531931088,0.57046701179799,"PAR_CH",FALSE
0.614769658515121,0.141620686995124,0.302050882565365,0.768457823969836,"RND.PAIR",FALSE
0.668155811065745,0.193360319631075,0.942101207588463,0.599094128174282,"RND.PAIR",FALSE
0.675014394646385,0.148400481897336,0.959953387678363,0.574932993993651,"RND.PAIR",FALSE
0.560460242658265,0.104288809472751,0.854524369337591,0.48167140709216,"RND.PAIR",FALSE
0.719308502102723,0.201331235953473,0.656230686165099,0.731910850172102,"SIBL",FALSE
0.486841589453741,0.139898151241613,1,0.397078399065341,"RND.PAIR",FALSE
0.775720008557007,0.278766845379387,0.628711026458532,0.388786075749399,"RND.PAIR",FALSE
0.444609262955419,0.132151340549875,1,0.59756906904484,"RND.PAIR",FALSE
0.739110227371,0.222382663802182,1,0.464190195622865,"RND.PAIR",FALSE
0.63350273069935,0.201592993054254,0.389404247716432,0.505524589291608,"RND.PAIR",FALSE
0.627180690342697,0.166803397553469,0.416095218910284,0.579707345694076,"SIBL",FALSE
0.640508978908254,0.122006724103624,1,0.229544978889037,"RND.PAIR",FALSE
0.436132961869913,0.130163150514072,0.976499339446196,0.544052013835279,"RND.PAIR",FALSE
0.637940089438806,0.156227918164871,0.888566479290416,0.720478815431279,"RND.PAIR",FALSE
0.662334638083497,0.142309642313312,1,0.50526149451143,"RND.PAIR",FALSE
0.6681599170075,0.198807982608906,0.917987982858858,0.548662494453847,"RND.PAIR",FALSE
0.448968394272877,0.168599168142087,0.512614193230411,0.401867790011405,"SIBL",FALSE
0.84280524574905,0.448996042637134,0.955019057230461,0.98433498140579,"RND.PAIR",FALSE
0.582406342431574,0.210527302950449,1,0.613035289832649,"RND.PAIR",FALSE
0.703229357508048,0.312242389252242,0.992151056818355,0.88788095797559,"RND.PAIR",FALSE
0.554611443997867,0.0874629135479777,0.973310624866061,0.248995824079522,"RND.PAIR",FALSE
0.627830080560038,0.219509021602265,0.988876310055826,0.704220426670522,"RND.PAIR",FALSE
0.58202554129024,0.226254258160377,0.919397106477913,0.76578828196069,"RND.PAIR",FALSE
0.806499861299972,0.278181657453775,0.98928177518332,0.808537754490996,"RND.PAIR",FALSE
0.594835249992979,0.185516450502353,0.912350352069895,0.863424938934998,"RND.PAIR",FALSE
0.409068383034126,0.10603006853403,1,0.462599395278639,"RND.PAIR",FALSE
0.831517551971003,0.385310663892211,1,0.919126593057418,"RND.PAIR",FALSE
0.6937330339026,0.387469397101888,0.535816265567372,0.822019706342039,"RND.PAIR",FALSE
0.256387418543045,0.13006630906657,0.654185039811658,0.598019894888145,"RND.PAIR",FALSE
0.440510231982933,0.114669577519441,0.694700416119162,0.72881237273435,"RND.PAIR",FALSE
0.759520610743071,0.215324866925338,0.703300151443372,0.911438357213338,"RND.PAIR",FALSE
0.595798116813238,0.19906180503683,0.835982041905241,0.401111895624412,"PAR_CH",FALSE
0.634399103781589,0.201310216808901,0.587068822301836,0.87102331635105,"RND.PAIR",FALSE
0.646145789754954,0.193905098818943,0.762649768011549,0.404383605082549,"RND.PAIR",FALSE
0.607526025493861,0.138519666442922,0.958814985515468,0.68039526086942,"RND.PAIR",FALSE
0.433273632310869,0.196482807581361,0.168126025839713,0.546966313008354,"RND.PAIR",FALSE
0.632175337699719,0.146531499077466,0.909970392942588,0.643657016885775,"RND.PAIR",FALSE
0.819191711821304,0.263791546091262,0.87165083045718,0.772326362370895,"RND.PAIR",FALSE
0.705362916271349,0.111109305474236,0.925514792289925,0.891596759568141,"RND.PAIR",FALSE
0.606372942263189,0.202483220524737,0.997309966679921,0.882569275169583,"RND.PAIR",FALSE
0.871199377977717,0.290353097753532,0.819258229345947,0.406544815655707,"RND.PAIR",FALSE
0.572123637887561,0.193192554627851,0.883548567239121,0.424073040196355,"RND.PAIR",FALSE
0.616838332466102,0.218488056531783,0.863130948966312,0.60274784837545,"RND.PAIR",FALSE
0.49535462699933,0.152545827143599,0.929785756214741,0.62277557320702,"RND.PAIR",FALSE
0.940426280805961,0.370112637982945,0.661573352111409,0.688814443595103,"RND.PAIR",FALSE
0.595005424377819,0.182821437236907,0.797287321900052,0.796839597202943,"RND.PAIR",FALSE
0.486498884384145,0.116136971776926,0.845579895344819,0.573375826204428,"RND.PAIR",FALSE
0.488995909852824,0.185573841104816,0.909040540964171,0.786943502107815,"RND.PAIR",FALSE
0.66311438439789,0.179956151042491,0.590970936042946,0.924229640798791,"RND.PAIR",FALSE
0.695892144385717,0.218403787825361,1,1,"RND.PAIR",FALSE
0.578599843147374,0.173081251431992,0.947290548760167,0.729393880120436,"RND.PAIR",FALSE
0.482623173761338,0.179252660540301,0.657141216857597,0.826815177285726,"SIBL",FALSE
0.374913174006403,0.127958541126849,0.891910038587991,0.610823212177972,"PAR_CH",FALSE
0.841485175902988,0.345319305630057,0.990568903660134,0.930608732518052,"SIBL",FALSE
0.50299471935139,0.38697663755031,0.993900428826848,0.90619111764188,"RND.PAIR",FALSE
0.639814441000137,0.138195321671084,0.690748665874221,0.680046902434513,"RND.PAIR",FALSE
0.453750597852529,0.13813362983139,0.922538085356571,0.816917429311712,"RND.PAIR",FALSE
0.777882171734395,0.381411069960603,0.912604306732957,0.949410115262344,"RND.PAIR",FALSE
0.782649018148273,0.486571588316702,0.52171630821941,0.758086713366213,"RND.PAIR",FALSE
0.653830275922628,0.178600947370557,0.816138951392346,0.46651740896704,"SIBL",FALSE
0.419076082412847,0.151832980436104,0.739375350299652,0.837476560760742,"RND.PAIR",FALSE
0.367301289097647,0.193677750565212,1,0.427231531213417,"SIBL",FALSE
0.714593461530638,0.224048860965398,0.820647984101601,0.898749413404605,"RND.PAIR",FALSE
0.713114578895582,0.162484972959181,0.72835014591097,0.791252388559604,"SIBL",FALSE
0.511971590222077,0.189536324594491,0.980112014601609,0.74400121611057,"RND.PAIR",FALSE
0.492879738143802,0.286965812629068,0.897727425007969,0.941631304448213,"PAR_CH",FALSE
0.808474250105862,0.207614927802623,0.997250923340048,0.932843490577831,"RND.PAIR",FALSE
0.766227273602693,0.226311777594352,0.973508705185925,0.717248799010124,"RND.PAIR",FALSE
0.752609047308666,0.132436625593962,0.979488439755819,0.681856924265788,"RND.PAIR",FALSE
0.658737900754903,0.161083851114225,0.59049403524055,0.578213396324397,"SIBL",FALSE
0.722802924626172,0.351108933046004,1,0.700319640638258,"PAR_CH",FALSE
0.757911514833815,0.227123859096199,0.984034080712558,0.929421312742166,"PAR_CH",FALSE
0.855912856549415,0.213246415236338,0.985474731847157,0.754486822556992,"RND.PAIR",FALSE
0.703995534378578,0.148940052509582,0.962626569167908,0.370794056653995,"RND.PAIR",FALSE
0.701541604646909,0.163445601416763,0.190607639528619,0.475011860178468,"RND.PAIR",FALSE
0.478718208763776,0.176082024048881,0.969471472792077,0.689335690891386,"SIBL",FALSE
0.618230574055846,0.13297312166419,0.743475799181346,0.649046044830093,"RND.PAIR",FALSE
0.637281777038341,0.183023012678735,0.989738587589162,0.841517260494037,"RND.PAIR",FALSE
0.766603319065893,0.223749325681278,1,0.717358512421,"RND.PAIR",FALSE
0.738680527419599,0.23342502288461,0.930187626944387,0.728998581021995,"RND.PAIR",FALSE
0.717394344634529,0.306236478107477,0.668378409716737,0.930484226274947,"RND.PAIR",FALSE
0.500599461313639,0.150658783084687,0.603028339087491,0.556454912987677,"RND.PAIR",FALSE
0.692682898190636,0.193210801729485,0.700238729290555,0.626469362950917,"RND.PAIR",FALSE
0.867359204668782,0.213757300565105,0.743825142612542,0.579723855462664,"RND.PAIR",FALSE
0.752545621596372,0.192169084515106,0.870367609209283,0.63531217574626,"SIBL",FALSE
0.687478549656844,0.18490696905639,0.959738745011222,0.488605765412322,"RND.PAIR",FALSE
0.698160947639316,0.21750643728255,0.979824315583431,0.807841779631733,"RND.PAIR",FALSE
0.712543807816438,0.249684718210353,0.757748449480684,0.873285281619123,"RND.PAIR",FALSE
0.656037868505179,0.124640965486244,0.728992256692844,0.687335264318697,"RND.PAIR",FALSE
0.565909864993444,0.225602675237684,0.800960394096052,0.49049277055253,"RND.PAIR",FALSE
0.820535945877219,0.176096718815727,0.424708733256914,0.81810823484366,"RND.PAIR",FALSE
0.682333152854355,0.174758466349526,0.837213212365746,0.516669325799564,"RND.PAIR",FALSE
0.458813058474652,0.212122657505218,0.700837942614563,0.783846893479015,"PAR_CH",FALSE
0.668323475356085,0.18718408666699,0.982113040686893,0.568119033664383,"PAR_CH",FALSE
0.650817894374807,0.162073585415777,0.908756128396118,0.809836179688753,"RND.PAIR",FALSE
0.553346326218541,0.143847443583973,1,0.380870191803096,"SIBL",FALSE
0.624869334134892,0.151727895097229,0.985571024836452,0.521084141903967,"RND.PAIR",FALSE
0.6939097656901,0.150290176799769,0.994645969218814,0.73725437415876,"RND.PAIR",FALSE
0.759579447831579,0.205363451450957,0.962708931269303,0.831180883099127,"RND.PAIR",FALSE
0.869798395075097,0.252259790687366,0.791567755378875,0.480756381200232,"RND.PAIR",FALSE
0.868818522494914,0.24040893292865,0.94526017472091,0.683848128954508,"RND.PAIR",FALSE
0.81479564905756,0.384411366982445,0.995304382841827,0.994771521859643,"RND.PAIR",FALSE
0.799713061968675,0.225776962264318,0.992977140036996,0.912236764542104,"RND.PAIR",FALSE
